# mpfr-elementary-v1 mpfr=4.2.2 cases-per-cell=4 seed=20260715
# operation precision rounding left right integer expected inexact invalid division_by_zero
atan2 113 na -0xe4800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 -0xdbc00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 0 -0x154c12ae30e145c2fa041e1356d74p-111 1 0 0
atan2 113 na -0xb5400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 -0x88800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 0 -0x11baf15e38975e2e03cc2734d1c75p-111 1 0 0
atan2 113 na 0xc4a00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 -0xe4e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 0 0x13746a1f87775f348e71eca9c55c1p-111 1 0 0
atan2 113 na -0xe6800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 0xd9000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 0 -0x1a190a2f668f02affbb4379141820p-113 1 0 0
atan2 113 z 0x83200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 -0xbb400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 0 0x143ed916c59c1915339a4c3d2347fp-111 1 0 0
atan2 113 z 0xa5800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 -0xde800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 0 0x1648c5e0fc208df20c43b334a6fc4p-111 1 0 0
atan2 113 z 0xabe00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 -0xee400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 0 0x14221658e5eb86a4812e0cdcb01bep-111 1 0 0
atan2 113 z 0xe0200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 0xed000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 0 0x1159d8e8f0621eae9aebb9b162972p-112 1 0 0
atan2 113 u -0xbf800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 0x92000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 0 -0x161e88f8d8f05effb7c25d93b4b6ep-112 1 0 0
atan2 113 u -0xc5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 -0xf4c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 0 -0x161261565e97c7ddf176b2fe96f5fp-111 1 0 0
atan2 113 u -0xf7000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 -0xcc800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 0 -0x121945e78d6f25f63d9df6865ade2p-111 1 0 0
atan2 113 u 0x95200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 -0xaf000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 0 0x1db2dc12da06c0ac049d99d10e344p-112 1 0 0
atan2 113 d 0xfda00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 0xd6000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-512 0 0x177390ae0bd5201459b6894d90f9bp-112 1 0 0
atan2 113 d -0xaa400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 -0xac400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 0 -0x12e571ff72a1aa84aa383664c4466p-111 1 0 0
atan2 113 d 0xcf000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 -0xc4a00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 0 0x1541a9e42ed00416054e13faed0dfp-111 1 0 0
atan2 113 d -0xe6000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-512 -0xfec00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 0 -0x183bd3b7540dac37eea7aec89425ep-111 1 0 0
atan2 113 a 0xaf000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 0xc1400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 0 0x1b35e532070cc06f951439d58a369p-114 1 0 0
atan2 113 a 0xcf000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 -0xb8400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 0 0x1509cbc18527def7243a7314ee248p-111 1 0 0
atan2 113 a 0xf1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 0xb8400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 0 0x1288acbf24a37eca6fc8aa2b016efp-113 1 0 0
atan2 113 a 0xd0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 -0xd5400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 0 0x1738255f1697c00227f5dd89acbe4p-111 1 0 0
sinh 24 n -0xd3800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 -0xa0e215p-22 1 0 0
sinh 24 n -0xf4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-513 - 0 -0xfd5761p-25 1 0 0
sinh 24 n 0xbb400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x94c2e7p-20 1 0 0
sinh 24 n 0xa1400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0xc579f5p-21 1 0 0
sinh 24 na 0xf2800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0xb0c4eep-19 1 0 0
sinh 24 na -0xed000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 -0xc6cf09p-22 1 0 0
sinh 24 na 0xb7800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x8c3eb8p-20 1 0 0
sinh 24 na -0xfa800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 -0xddfbf2p-22 1 0 0
sinh 24 z 0xb7800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x8c3eb8p-20 1 0 0
sinh 24 z -0xfa800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 -0xc85417p-19 1 0 0
sinh 24 z -0xb8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-513 - 0 -0xbbfc7bp-25 1 0 0
sinh 24 z 0xfb400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0xcab117p-19 1 0 0
sinh 24 u 0x92c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x9cda72p-21 1 0 0
sinh 24 u 0x8a800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0xa72716p-23 1 0 0
sinh 24 u -0xfc000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 -0xe0b4f0p-22 1 0 0
sinh 24 u -0xb1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 -0xef0decp-23 1 0 0
sinh 24 d 0xe0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0xb29626p-22 1 0 0
sinh 24 d -0xdb000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-512 - 0 -0xf6b4d0p-24 1 0 0
sinh 24 d 0xf8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0xc0a5d4p-19 1 0 0
sinh 24 d -0xdc000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-512 - 0 -0xf818d3p-24 1 0 0
sinh 24 a 0xcf000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x9ae4e8p-22 1 0 0
sinh 24 a 0xd8800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0xeb5b39p-20 1 0 0
sinh 24 a 0xa4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-513 - 0 0xa6d19fp-25 1 0 0
sinh 24 a 0x8f800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x94ec3ep-21 1 0 0
sinh 53 n 0xb1800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x1e03b1cf815d7ep-52 1 0 0
sinh 53 n 0xc7000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x165cc6b0f00daap-49 1 0 0
sinh 53 n 0xa2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x1a1b2025aa2633p-52 1 0 0
sinh 53 n -0x87000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 -0x103e5928c09627p-50 1 0 0
sinh 53 na -0xc8c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 -0x16fc1900343ec5p-49 1 0 0
sinh 53 na -0x82000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 -0x1df841c9de6cf6p-51 1 0 0
sinh 53 na 0xa0800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1864a843107fa2p-50 1 0 0
sinh 53 na -0xe4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-513 - 0 -0x1d7389f87f2f6ap-54 1 0 0
sinh 53 z 0x96000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x14a607016c7cb8p-50 1 0 0
sinh 53 z -0x9c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-514 - 0 -0x139354fd4df72ap-55 1 0 0
sinh 53 z 0xec000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x18a5dbe42eaee7p-51 1 0 0
sinh 53 z -0xedc00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 -0x14838f5fcdcd29p-48 1 0 0
sinh 53 u 0x9a000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x160117bd5c233fp-50 1 0 0
sinh 53 u 0xbf800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x10f5fa6fdb1e7ap-51 1 0 0
sinh 53 u -0xfe000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 -0x1a7320ff70bfa7p-48 1 0 0
sinh 53 u 0xc9c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x17591b2b47ceb7p-49 1 0 0
sinh 53 d 0xc5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x15abedda74585cp-49 1 0 0
sinh 53 d -0xc5400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 -0x15c1bc352e2f5ap-49 1 0 0
sinh 53 d 0xd1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1a2886b754b05ep-49 1 0 0
sinh 53 d 0xd0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-513 - 0 0x1ab8999ec244fbp-54 1 0 0
sinh 53 a 0xf8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x1b307299739d43p-51 1 0 0
sinh 53 a -0xca400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 -0x178827fa44589ap-49 1 0 0
sinh 53 a -0xbb000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 -0x104fd9e292cfa5p-51 1 0 0
sinh 53 a 0xec400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1409c2fa1f8b30p-48 1 0 0
sinh 113 n 0xff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1addd591a55997da5aa34b4ee867dp-108 1 0 0
sinh 113 n -0xa9400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 -0x1c02f90d721b1f786772c7fb3d39ep-110 1 0 0
sinh 113 n 0xcf400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x19735d47af8627fa9342352e7e8aap-109 1 0 0
sinh 113 n 0xca800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x12a317c2b3726ba53f42a1fb35ab3p-111 1 0 0
sinh 113 na 0xbdc00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1357111727fd08b2c44ec1a0765d3p-109 1 0 0
sinh 113 na 0x8c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x1534345c848d09b25a68edb16e687p-112 1 0 0
sinh 113 na 0xfd800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1a3e65d39b6a044edb9cbd906f036p-108 1 0 0
sinh 113 na 0xd0800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x139bcd94d0e1a5009036e018406c3p-111 1 0 0
sinh 113 z 0xa1800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x19fc8eb98a2d506d10c346d4242efp-112 1 0 0
sinh 113 z 0xf0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-515 - 0 0x1e119717463991787f29043986a44p-116 1 0 0
sinh 113 z 0xee800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x1928a39b4ccf01ac135be7a9de1c5p-111 1 0 0
sinh 113 z -0x90000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-512 - 0 -0x12f6df98c4b900c44e0b857b663c3p-113 1 0 0
sinh 113 u -0xd9000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-512 - 0 -0x1e7df5aaed822076a69dcaceaf895p-113 1 0 0
sinh 113 u -0x84000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-514 - 0 -0x108bb53d38aab743edb74df4c5ddap-115 1 0 0
sinh 113 u 0xd3400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1b18d35383ff89d817ca94ec3a8d4p-109 1 0 0
sinh 113 u -0x8a800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 -0x14e4e2bc34213534f4340169fec84p-112 1 0 0
sinh 113 d 0xc9000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x1266930ce5669fc2b02ccf4379691p-111 1 0 0
sinh 113 d -0xfe000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 -0x1c8c525a244679207d8368cfa9047p-111 1 0 0
sinh 113 d 0xd8800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1d6b6707716ff59dbeab0767bd59ap-109 1 0 0
sinh 113 d 0xe9c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1344fe7e4c05f648a70ca5de6e0a0p-108 1 0 0
sinh 113 a 0x87c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1070d245513bba3676439a13d4a52p-110 1 0 0
sinh 113 a 0xbc000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x107450a78182b91f7506713c44e15p-111 1 0 0
sinh 113 a 0xa4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-514 - 0 0x149676c97fc167928bb1b0fe31ee6p-115 1 0 0
sinh 113 a 0xfc800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x19d62997d6957cbd57ad59de0d221p-108 1 0 0
cosh 24 n 0xa1c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0xc999e9p-21 1 0 0
cosh 24 n -0xac000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x830428p-22 1 0 0
cosh 24 n 0xdd400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0xfe0891p-20 1 0 0
cosh 24 n 0xcb000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0xbf2719p-20 1 0 0
cosh 24 na 0xfc000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-514 - 0 0x83e545p-23 1 0 0
cosh 24 na 0xce000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0xa663edp-22 1 0 0
cosh 24 na -0xa4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-512 - 0 0x9b2d21p-23 1 0 0
cosh 24 na -0xff800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0xefe02ap-22 1 0 0
cosh 24 z 0xa0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-517 - 0 0x800640p-23 1 0 0
cosh 24 z 0x80000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-513 - 0 0x840558p-23 1 0 0
cosh 24 z -0x8c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x9066cfp-21 1 0 0
cosh 24 z 0xaa000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x813ef2p-22 1 0 0
cosh 24 u -0xfc000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-514 - 0 0x83e545p-23 1 0 0
cosh 24 u 0xa6c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0xd9c874p-21 1 0 0
cosh 24 u 0xc7000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0xb39d03p-20 1 0 0
cosh 24 u 0xe0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-514 - 0 0x831322p-23 1 0 0
cosh 24 d -0xe6800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x92bb21p-19 1 0 0
cosh 24 d 0xbe000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-512 - 0 0xa4e6f6p-23 1 0 0
cosh 24 d 0xfe800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0xee13acp-22 1 0 0
cosh 24 d 0xb4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-513 - 0 0x87fdf1p-23 1 0 0
cosh 24 a -0xd2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0xd52c3ap-20 1 0 0
cosh 24 a 0xe0400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x8519bfp-19 1 0 0
cosh 24 a -0xf8400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0xc1915dp-19 1 0 0
cosh 24 a 0x96800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0xe326f0p-23 1 0 0
cosh 53 n 0xe2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x1810b213bb8772p-51 1 0 0
cosh 53 n -0xf2c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x16348b9a062284p-48 1 0 0
cosh 53 n -0x80000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-517 - 0 0x10008000aaab06p-52 1 0 0
cosh 53 n 0x94000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-513 - 0 0x10ac51e3dda65bp-52 1 0 0
cosh 53 na -0xd2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x1568b49376f1b0p-51 1 0 0
cosh 53 na -0xe1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-512 - 0 0x169687b89e8716p-52 1 0 0
cosh 53 na -0x83400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1f9c44e2205aa0p-51 1 0 0
cosh 53 na -0xc8800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x16fb643b864a3bp-49 1 0 0
cosh 53 z -0x8f400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x12f7ba2396ffd2p-50 1 0 0
cosh 53 z -0xd4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1b7d771fa82b6bp-49 1 0 0
cosh 53 z -0xa2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x194c2b3b9458b3p-50 1 0 0
cosh 53 z -0xbac00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x128ec5e391a4d3p-49 1 0 0
cosh 53 u 0x80000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1e18fa0df2d9bdp-51 1 0 0
cosh 53 u -0x80000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-518 - 0 0x100020000aaaadp-52 1 0 0
cosh 53 u 0x84000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x1949feb3bb1270p-52 1 0 0
cosh 53 u -0x8c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x120cd9e3f055a2p-50 1 0 0
cosh 53 d 0xb8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-515 - 0 0x10108ad8f2dedbp-52 1 0 0
cosh 53 d 0xf3000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x164ac57f29d064p-48 1 0 0
cosh 53 d 0x90000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x132faf66118730p-50 1 0 0
cosh 53 d 0xb0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1f69c232ee483dp-50 1 0 0
cosh 53 a 0xe3000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x183e46f966a072p-51 1 0 0
cosh 53 a 0x88000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x19e9dab7016489p-52 1 0 0
cosh 53 a 0xa5800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1ab3bd707b8226p-50 1 0 0
cosh 53 a -0xad400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1e1a58b8f75e07p-50 1 0 0
cosh 113 n 0x9e000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-512 - 0 0x132534939602ed2dcf40d1afa2b3ap-112 1 0 0
cosh 113 n 0xf4800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x1b9bdaa878ee5a9bb688524b12dccp-111 1 0 0
cosh 113 n 0xfb800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x1d188d119e2fc901a1637eec62325p-111 1 0 0
cosh 113 n -0x86800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x19ad2806533f2d1e6a86c46540ed7p-112 1 0 0
cosh 113 na -0xe7800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x19101f7b3a38119d9337d80bf9c30p-111 1 0 0
cosh 113 na -0xa6400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1b0369e27599dde9dd98920cb44abp-110 1 0 0
cosh 113 na -0x99c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x164772d03de4fd60bd9f6247ec4cdp-110 1 0 0
cosh 113 na -0xe0c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x10c4903ea835c1f2c859d1ca9483cp-108 1 0 0
cosh 113 z -0x8c800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x12303201744253c2aff464ffa3d8cp-110 1 0 0
cosh 113 z 0xc3800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x134aca633cfc8c128fc951c654c84p-111 1 0 0
cosh 113 z 0xa9800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1c67c88bd0e1db74c77510fff12c2p-110 1 0 0
cosh 113 z 0x83000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-512 - 0 0x122416146b67503d6a11de60acf02p-112 1 0 0
